Company,Product,TypeName,Inches,Ram,OS,Weight,Price,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model
HP,250 G6,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.2917705735660848,0.05248945147679325,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Dell,Inspiron 7378,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.2269326683291771,0.1729957805907173,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Inspiron 5567,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.4014962593516209,0.05485232067510549,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.058823529411764705,0.0,SSD,No,AMD,Radeon R7 M440
Lenovo,IdeaPad 310-15ISK,Notebook,0.6626506024096387,0.0967741935483871,No OS,0.3765586034912719,0.07679324894514768,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.2411764705882353,0.0,HDD,No,Nvidia,GeForce 920MX
Dell,Inspiron 5567,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4164588528678304,0.12067510548523207,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,AMD,Radeon R7 M445
HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3042394014962594,0.06835443037974684,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,IdeaPad 320-15AST,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.02109704641350211,Standard,0.0,0.0,No,No,No,AMD,0.48148148148148157,E-Series 9000,0.2411764705882353,0.0,HDD,No,AMD,Radeon R2 Graphics
Apple,"MacBook 12""",Ultrabook,0.22891566265060248,0.0967741935483871,Mac OS X,0.05735660847880302,0.18649789029535865,Standard,0.3791430881164107,0.4827586206896552,No,Yes,Yes,Intel,0.11111111111111108,Core M,0.24705882352941178,0.0,Flash Storage,No,Intel,HD Graphics 515
Dell,Inspiron 7579,2 in 1 Convertible,0.6626506024096387,0.0967741935483871,Windows 10,0.3743142144638404,0.13924050632911392,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,0.4698795180722893,0.0967741935483871,Windows 10,0.12718204488778057,0.16455696202531644,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.14814814814814814,Core i7 7Y75,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 615
Lenovo,Thinkpad T560,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.22869198312236286,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6296296296296297,Core i7 6600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Latitude E7270,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 7,0.14214463840399005,0.2598092827004219,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5555555555555555,Core i5 6300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Inspiron 5578,2 in 1 Convertible,0.5903614457831327,0.03225806451612903,Windows 10,0.3466334164588529,0.056540084388185655,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5555555555555555,Core i3 7100U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Dell,Vostro 3559,Notebook,0.6626506024096387,0.03225806451612903,Windows 7,0.38653366583541154,0.0950210970464135,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Asus,ZenBook UX310UA-WB71,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.18952618453865339,0.18666666666666668,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Acer,Aspire ES1-572,Notebook,0.6626506024096387,0.03225806451612903,Linux,0.4264339152119701,0.031696202531645574,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
HP,EliteBook 840,Notebook,0.4698795180722893,0.03225806451612903,Windows 7,0.21197007481296762,0.15628523206751055,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Latitude 5480,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.2269326683291771,0.11831223628691984,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,0.6626506024096387,0.0967741935483871,No OS,0.4014962593516209,0.06734177215189874,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Inspiron 3552,Notebook,0.6626506024096387,0.03225806451612903,Linux,0.3765586034912719,0.02531645569620253,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Pentium Quad Core N3710,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics
HP,255 G6,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.2917705735660848,0.0379746835443038,Standard,0.0,0.0,No,No,No,AMD,0.5925925925925926,A6-Series 9220,0.2411764705882353,0.0,HDD,No,AMD,Radeon R4 Graphics
Lenovo,IdeaPad 310-15ISK,Notebook,0.6626506024096387,0.06451612903225806,Windows 10,0.4264339152119701,0.06666666666666667,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i3 6100U,0.058823529411764705,0.0,SSD,No,Nvidia,GeForce 920MX
Lenovo,ThinkPad L460,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.30174563591022446,0.15156118143459915,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Inspiron 3552,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.04556793248945148,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Pentium Quad Core N3700,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics
Dell,Vostro 3568,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.39900249376558605,0.05333333333333334,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Lenovo,Yoga 500-14IBD,2 in 1 Convertible,0.4698795180722893,0.03225806451612903,Windows 10,0.27680798004987534,0.11122531645569621,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5185185185185185,Core i5 6200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Acer,Aspire ES1-531,Notebook,0.6626506024096387,0.03225806451612903,Linux,0.4264339152119701,0.019409282700421943,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3060,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 400
Dell,Inspiron 3552,Notebook,0.6626506024096387,0.0,Windows 10,0.3765586034912719,0.03459915611814346,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3050,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics
Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.09220590717299579,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.2411764705882353,0.0,HDD,No,Nvidia,GeForce 920M
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,0.4698795180722893,0.03225806451612903,Windows 10,0.27680798004987534,0.07831223628691983,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i7 6500U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,IdeaPad 100S-14IBR,Notebook,0.4698795180722893,0.0,Windows 10,0.20199501246882795,0.009282700421940928,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3050,0.027450980392156862,0.0,Flash Storage,No,Intel,HD Graphics
Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.03291139240506329,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3050,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics
